RunId,priority_range_width,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
315,6,15,0.4184782608695652,600.0,6.0,0.2608695652173913,,0,0,
316,6,16,0.13166666666666665,600.0,0.0,0.0,200.0,0,0,
317,6,17,0.4902469135802468,600.0,10.0,0.3703703703703703,,0,0,
318,6,18,0.45259259259259255,600.0,9.0,0.3333333333333333,399.0,0,0,
319,6,19,0.3889393939393939,600.0,3.0,0.1363636363636363,503.0,0,0,
320,6,20,0.14455555555555552,600.0,0.0,0.0,234.0,0,0,
321,6,21,0.44141025641025644,600.0,8.0,0.3076923076923077,477.0,0,0,
322,6,22,0.24449999999999997,600.0,3.0,0.15,,0,0,
323,6,23,0.1305128205128205,600.0,0.0,0.0,172.0,0,0,
324,6,24,0.22928571428571426,600.0,0.0,0.0,356.0,0,0,
325,6,25,0.12431372549019606,600.0,0.0,0.0,186.0,0,0,
326,6,26,0.3287121212121212,600.0,3.0,0.1363636363636363,498.0,0,0,
327,6,27,0.08738095238095238,600.0,0.0,0.0,119.0,0,0,
328,6,28,0.18541666666666667,600.0,0.0,0.0,203.0,0,0,
329,6,29,0.43839285714285714,600.0,10.0,0.3571428571428571,419.0,0,0,
330,6,30,0.2993478260869565,600.0,4.0,0.1739130434782608,321.0,0,0,
331,6,31,0.18551282051282048,600.0,0.0,0.0,311.0,0,0,
332,6,32,0.31280303030303025,600.0,3.0,0.1363636363636363,402.0,0,0,
333,6,33,0.19921052631578942,600.0,0.0,0.0,419.0,0,0,
334,6,34,0.22333333333333333,600.0,0.0,0.0,174.0,0,0,
335,6,35,0.24180000000000001,600.0,2.0,0.08,160.0,0,0,
336,6,36,0.3848550724637681,600.0,6.0,0.2608695652173913,,0,0,
337,6,37,0.31697916666666665,600.0,3.0,0.1875,,0,0,
338,6,38,0.17333333333333334,600.0,0.0,0.0,293.0,0,0,
339,6,39,0.26935185185185184,600.0,0.0,0.0,512.0,0,0,
340,6,40,0.29499999999999993,600.0,1.0,0.0714285714285714,469.0,0,0,
341,6,41,0.46540000000000004,600.0,7.0,0.28,494.0,0,0,
342,6,42,0.3272916666666666,600.0,5.0,0.2083333333333333,199.0,0,0,
343,6,43,0.373859649122807,600.0,5.0,0.2631578947368421,,0,0,
344,6,44,0.4131666666666667,600.0,6.0,0.3,,0,0,
345,6,45,0.27855072463768116,600.0,2.0,0.0869565217391304,268.0,0,0,
346,6,46,0.39106060606060605,600.0,4.0,0.1818181818181818,440.0,0,0,
347,6,47,0.3524242424242424,600.0,5.0,0.2272727272727272,,0,0,
348,6,48,0.26675925925925925,600.0,1.0,0.0555555555555555,313.0,0,0,
349,6,49,0.22888888888888886,600.0,0.0,0.0,465.0,0,0,
350,6,50,0.2361111111111111,600.0,0.0,0.0,333.0,0,0,
351,6,51,0.28775,600.0,4.0,0.2,,0,0,
352,6,52,0.40141666666666664,600.0,3.0,0.15,,0,0,
353,6,53,0.16197916666666667,600.0,0.0,0.0,175.0,0,0,
354,6,54,0.23444444444444443,600.0,0.0,0.0,325.0,0,0,
355,6,55,0.12333333333333334,600.0,0.0,0.0,137.0,0,0,
356,6,56,0.4794444444444444,600.0,6.0,0.2857142857142857,,0,0,
357,6,57,0.23522222222222222,600.0,0.0,0.0,367.0,0,0,
