RunId,coverage_radius,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
246,12.0,61,0.31211111111111106,600.0,3.0,0.1,205.0,0,0,
247,15.0,61,0.35516666666666663,600.0,1.0,0.0333333333333333,235.0,0,0,
248,8.0,62,0.39144444444444443,600.0,9.0,0.3,103.0,0,0,
249,10.0,62,0.3935,600.0,7.0,0.2333333333333333,107.0,0,0,
250,12.0,62,0.5111666666666667,600.0,9.0,0.3,531.0,0,0,
251,15.0,62,0.49616666666666664,600.0,11.0,0.3666666666666666,237.0,0,0,
252,8.0,63,0.3233333333333333,600.0,6.0,0.2,93.0,0,0,
253,10.0,63,0.3664444444444444,600.0,8.0,0.2666666666666666,116.0,0,0,
254,12.0,63,0.38088888888888883,600.0,7.0,0.2333333333333333,112.0,0,0,
255,15.0,63,0.40511111111111103,600.0,7.0,0.2333333333333333,180.0,0,0,
256,8.0,64,0.48766666666666664,600.0,9.0,0.3,286.0,0,0,
257,10.0,64,0.43772222222222223,600.0,7.0,0.2333333333333333,243.0,0,0,
258,12.0,64,0.4502777777777777,600.0,4.0,0.1333333333333333,187.0,0,0,
259,15.0,64,0.46388888888888885,600.0,8.0,0.2666666666666666,265.0,0,0,
260,8.0,65,0.424,600.0,9.0,0.3,203.0,0,0,
261,10.0,65,0.40944444444444444,600.0,8.0,0.2666666666666666,207.0,0,0,
262,12.0,65,0.38311111111111107,600.0,6.0,0.2,212.0,0,0,
263,15.0,65,0.3818333333333333,600.0,2.0,0.0666666666666666,167.0,0,0,
264,8.0,66,0.37272222222222223,600.0,7.0,0.2333333333333333,88.0,0,0,
265,10.0,66,0.34794444444444445,600.0,5.0,0.1666666666666666,91.0,0,0,
266,12.0,66,0.3228333333333333,600.0,4.0,0.1333333333333333,106.0,0,0,
267,15.0,66,0.35183333333333333,600.0,3.0,0.1,204.0,0,0,
268,8.0,67,0.4479999999999999,600.0,8.0,0.2666666666666666,290.0,0,0,
269,10.0,67,0.5317222222222223,600.0,13.0,0.4333333333333333,,0,0,
270,12.0,67,0.4276111111111111,600.0,7.0,0.2333333333333333,176.0,0,0,
271,15.0,67,0.5248333333333333,600.0,12.0,0.4,480.0,0,0,
272,8.0,68,0.4547222222222222,600.0,8.0,0.2666666666666666,244.0,0,0,
273,10.0,68,0.47205555555555556,600.0,9.0,0.3,372.0,0,0,
274,12.0,68,0.4338888888888889,600.0,7.0,0.2333333333333333,201.0,0,0,
275,15.0,68,0.43333333333333335,600.0,8.0,0.2666666666666666,216.0,0,0,
276,8.0,69,0.5506111111111112,600.0,12.0,0.4,494.0,0,0,
277,10.0,69,0.381,600.0,1.0,0.0333333333333333,235.0,0,0,
278,12.0,69,0.4187222222222222,600.0,1.0,0.0333333333333333,259.0,0,0,
279,15.0,69,0.3625555555555556,600.0,0.0,0.0,294.0,0,0,
280,8.0,70,0.4381111111111111,600.0,10.0,0.3333333333333333,189.0,0,0,
281,10.0,70,0.30905555555555553,600.0,4.0,0.1333333333333333,111.0,0,0,
282,12.0,70,0.40155555555555555,600.0,8.0,0.2666666666666666,118.0,0,0,
283,15.0,70,0.37461111111111106,600.0,5.0,0.1666666666666666,128.0,0,0,
284,8.0,71,0.42972222222222217,600.0,6.0,0.2,202.0,0,0,
285,10.0,71,0.4646111111111111,600.0,9.0,0.3,397.0,0,0,
286,12.0,71,0.407,600.0,4.0,0.1333333333333333,329.0,0,0,
287,15.0,71,0.47377777777777774,600.0,8.0,0.2666666666666666,328.0,0,0,
288,8.0,72,0.4843333333333333,600.0,9.0,0.3,252.0,0,0,
289,10.0,72,0.49127777777777776,600.0,10.0,0.3333333333333333,231.0,0,0,
290,12.0,72,0.5662222222222222,600.0,13.0,0.4333333333333333,,0,0,
291,15.0,72,0.5442777777777777,600.0,7.0,0.2333333333333333,390.0,0,0,
292,8.0,73,0.4354444444444444,600.0,7.0,0.2333333333333333,230.0,0,0,
293,10.0,73,0.32361111111111107,600.0,2.0,0.0666666666666666,227.0,0,0,
294,12.0,73,0.4186111111111111,600.0,5.0,0.1666666666666666,224.0,0,0,
295,15.0,73,0.38355555555555554,600.0,4.0,0.1333333333333333,220.0,0,0,
296,8.0,74,0.4427222222222222,600.0,9.0,0.3,223.0,0,0,
297,10.0,74,0.4143888888888888,600.0,8.0,0.2666666666666666,180.0,0,0,
298,12.0,74,0.3812222222222222,600.0,6.0,0.2,181.0,0,0,
299,15.0,74,0.3624444444444444,600.0,4.0,0.1333333333333333,195.0,0,0,
300,8.0,75,0.4854444444444444,600.0,7.0,0.2333333333333333,423.0,0,0,
301,10.0,75,0.5893888888888889,600.0,11.0,0.3666666666666666,586.0,0,0,
302,12.0,75,0.4901666666666666,600.0,7.0,0.2333333333333333,398.0,0,0,
303,15.0,75,0.3727777777777777,600.0,2.0,0.0666666666666666,279.0,0,0,
304,8.0,76,0.45888888888888885,600.0,10.0,0.3333333333333333,417.0,0,0,
305,10.0,76,0.36649999999999994,600.0,6.0,0.2,94.0,0,0,
306,12.0,76,0.44822222222222224,600.0,8.0,0.2666666666666666,250.0,0,0,
307,15.0,76,0.37277777777777776,600.0,4.0,0.1333333333333333,226.0,0,0,
308,8.0,77,0.34005555555555556,600.0,5.0,0.1666666666666666,117.0,0,0,
309,10.0,77,0.3023888888888889,600.0,4.0,0.1333333333333333,148.0,0,0,
310,12.0,77,0.2838333333333333,600.0,1.0,0.0333333333333333,185.0,0,0,
311,15.0,77,0.36399999999999993,600.0,5.0,0.1666666666666666,146.0,0,0,
312,8.0,78,0.36016666666666663,600.0,7.0,0.2333333333333333,128.0,0,0,
313,10.0,78,0.40672222222222215,600.0,8.0,0.2666666666666666,130.0,0,0,
314,12.0,78,0.38027777777777777,600.0,6.0,0.2,155.0,0,0,
315,15.0,78,0.3648888888888889,600.0,5.0,0.1666666666666666,128.0,0,0,
316,8.0,79,0.4654999999999999,600.0,11.0,0.3666666666666666,275.0,0,0,
317,10.0,79,0.4910555555555555,600.0,10.0,0.3333333333333333,436.0,0,0,
318,12.0,79,0.3627222222222222,600.0,6.0,0.2,228.0,0,0,
319,15.0,79,0.35377777777777775,600.0,5.0,0.1666666666666666,199.0,0,0,
320,8.0,80,0.47311111111111115,600.0,9.0,0.3,326.0,0,0,
321,10.0,80,0.4013888888888889,600.0,4.0,0.1333333333333333,232.0,0,0,
322,12.0,80,0.47188888888888886,600.0,8.0,0.2666666666666666,376.0,0,0,
323,15.0,80,0.35777777777777775,600.0,1.0,0.0333333333333333,239.0,0,0,
324,8.0,81,0.4877777777777778,600.0,10.0,0.3333333333333333,465.0,0,0,
325,10.0,81,0.4599999999999999,600.0,11.0,0.3666666666666666,213.0,0,0,
326,12.0,81,0.43816666666666665,600.0,9.0,0.3,235.0,0,0,
