RunId,match,drone_sensing_radius,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
252,0.05,10.0,25,0.12738888888888888,600.0,0.0,0.0,43.0,0,0,
253,0.1,10.0,25,0.11855555555555554,600.0,0.0,0.0,44.0,0,0,
254,0.2,10.0,25,0.07377777777777778,600.0,0.0,0.0,38.0,0,0,
255,0.0,25.0,25,0.17644444444444446,600.0,3.0,0.1,57.0,0,0,
256,0.025,25.0,25,0.16427777777777777,600.0,3.0,0.1,42.0,0,0,
257,0.05,25.0,25,0.2836111111111111,600.0,4.0,0.1333333333333333,57.0,0,0,
258,0.1,25.0,25,0.2086111111111111,600.0,1.0,0.0333333333333333,49.0,0,0,
259,0.2,25.0,25,0.09649999999999996,600.0,1.0,0.0333333333333333,40.0,0,0,
260,0.0,10.0,26,0.4041111111111111,600.0,4.0,0.1333333333333333,272.0,0,0,
261,0.025,10.0,26,0.20694444444444446,600.0,0.0,0.0,125.0,0,0,
262,0.05,10.0,26,0.22549999999999998,600.0,1.0,0.0333333333333333,109.0,0,0,
263,0.1,10.0,26,0.26488888888888884,600.0,0.0,0.0,106.0,0,0,
264,0.2,10.0,26,0.2287222222222222,600.0,0.0,0.0,157.0,0,0,
265,0.0,25.0,26,0.1796666666666666,600.0,2.0,0.0666666666666666,95.0,0,0,
266,0.025,25.0,26,0.2372222222222222,600.0,2.0,0.0666666666666666,142.0,0,0,
267,0.05,25.0,26,0.1638333333333333,600.0,1.0,0.0333333333333333,98.0,0,0,
268,0.1,25.0,26,0.29772222222222217,600.0,5.0,0.1666666666666666,161.0,0,0,
269,0.2,25.0,26,0.1743333333333333,600.0,0.0,0.0,126.0,0,0,
270,0.0,10.0,27,0.3115555555555556,600.0,1.0,0.0333333333333333,201.0,0,0,
271,0.025,10.0,27,0.2578888888888889,600.0,0.0,0.0,147.0,0,0,
272,0.05,10.0,27,0.24994444444444444,600.0,0.0,0.0,100.0,0,0,
273,0.1,10.0,27,0.29105555555555557,600.0,0.0,0.0,164.0,0,0,
274,0.2,10.0,27,0.15438888888888888,600.0,0.0,0.0,91.0,0,0,
275,0.0,25.0,27,0.2983333333333333,600.0,3.0,0.1,99.0,0,0,
276,0.025,25.0,27,0.2752222222222222,600.0,4.0,0.1333333333333333,97.0,0,0,
277,0.05,25.0,27,0.1501111111111111,600.0,0.0,0.0,90.0,0,0,
278,0.1,25.0,27,0.16999999999999998,600.0,1.0,0.0333333333333333,83.0,0,0,
279,0.2,25.0,27,0.2750555555555555,600.0,2.0,0.0666666666666666,91.0,0,0,
280,0.0,10.0,28,0.3193333333333333,600.0,2.0,0.0666666666666666,161.0,0,0,
281,0.025,10.0,28,0.24877777777777776,600.0,2.0,0.0666666666666666,108.0,0,0,
282,0.05,10.0,28,0.2177222222222222,600.0,0.0,0.0,113.0,0,0,
283,0.1,10.0,28,0.20366666666666663,600.0,0.0,0.0,105.0,0,0,
284,0.2,10.0,28,0.2966111111111111,600.0,4.0,0.1333333333333333,161.0,0,0,
285,0.0,25.0,28,0.43072222222222223,600.0,10.0,0.3333333333333333,136.0,0,0,
286,0.025,25.0,28,0.36599999999999994,600.0,8.0,0.2666666666666666,145.0,0,0,
287,0.05,25.0,28,0.32361111111111107,600.0,5.0,0.1666666666666666,104.0,0,0,
288,0.1,25.0,28,0.33194444444444443,600.0,6.0,0.2,92.0,0,0,
289,0.2,25.0,28,0.2636666666666666,600.0,5.0,0.1666666666666666,89.0,0,0,
290,0.0,10.0,29,0.4529444444444444,600.0,7.0,0.2333333333333333,403.0,0,0,
291,0.025,10.0,29,0.37177777777777776,600.0,6.0,0.2,222.0,0,0,
292,0.05,10.0,29,0.3595,600.0,3.0,0.1,204.0,0,0,
293,0.1,10.0,29,0.37377777777777776,600.0,6.0,0.2,180.0,0,0,
294,0.2,10.0,29,0.31572222222222224,600.0,1.0,0.0333333333333333,206.0,0,0,
295,0.0,25.0,29,0.45599999999999996,600.0,9.0,0.3,252.0,0,0,
