RunId,initial_fleet_load,drone_sensing_radius,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
322,0.25,20.0,80,0.11566666666666668,600.0,0.0,0.0,92.0,0,0,
323,0.25,25.0,80,0.182,600.0,0.0,0.0,249.0,0,0,
324,0.25,10.0,81,0.14100000000000001,600.0,0.0,0.0,157.0,0,0,
325,0.25,15.0,81,0.137,600.0,0.0,0.0,177.0,0,0,
326,0.25,20.0,81,0.11833333333333333,600.0,0.0,0.0,123.0,0,0,
327,0.25,25.0,81,0.12200000000000001,600.0,0.0,0.0,147.0,0,0,
328,0.25,10.0,82,0.154,600.0,0.0,0.0,149.0,0,0,
329,0.25,15.0,82,0.139,600.0,0.0,0.0,147.0,0,0,
330,0.25,20.0,82,0.18533333333333335,600.0,0.0,0.0,217.0,0,0,
331,0.25,25.0,82,0.123,600.0,0.0,0.0,125.0,0,0,
332,0.25,10.0,83,0.14333333333333334,600.0,0.0,0.0,197.0,0,0,
333,0.25,15.0,83,0.12133333333333333,600.0,0.0,0.0,122.0,0,0,
334,0.25,20.0,83,0.12833333333333333,600.0,0.0,0.0,154.0,0,0,
335,0.25,25.0,83,0.129,600.0,0.0,0.0,158.0,0,0,
336,0.25,10.0,84,0.14566666666666667,600.0,0.0,0.0,138.0,0,0,
337,0.25,15.0,84,0.11733333333333335,600.0,0.0,0.0,97.0,0,0,
338,0.25,20.0,84,0.11366666666666667,600.0,0.0,0.0,91.0,0,0,
339,0.25,25.0,84,0.10933333333333332,600.0,0.0,0.0,87.0,0,0,
340,0.25,10.0,85,0.08966666666666667,600.0,0.0,0.0,105.0,0,0,
341,0.25,15.0,85,0.14766666666666667,600.0,0.0,0.0,211.0,0,0,
342,0.25,20.0,85,0.09,600.0,0.0,0.0,107.0,0,0,
343,0.25,25.0,85,0.18966666666666665,600.0,0.0,0.0,292.0,0,0,
344,0.25,10.0,86,0.12533333333333332,600.0,0.0,0.0,133.0,0,0,
345,0.25,15.0,86,0.1406666666666667,600.0,0.0,0.0,158.0,0,0,
346,0.25,20.0,86,0.126,600.0,0.0,0.0,124.0,0,0,
347,0.25,25.0,86,0.15733333333333335,600.0,0.0,0.0,176.0,0,0,
348,0.25,10.0,87,0.14966666666666667,600.0,0.0,0.0,207.0,0,0,
349,0.25,15.0,87,0.133,600.0,0.0,0.0,132.0,0,0,
350,0.25,20.0,87,0.14600000000000002,600.0,0.0,0.0,203.0,0,0,
351,0.25,25.0,87,0.11333333333333333,600.0,0.0,0.0,103.0,0,0,
352,0.25,10.0,88,0.085,600.0,0.0,0.0,88.0,0,0,
353,0.25,15.0,88,0.08700000000000001,600.0,0.0,0.0,90.0,0,0,
354,0.25,20.0,88,0.091,600.0,0.0,0.0,95.0,0,0,
355,0.25,25.0,88,0.08800000000000001,600.0,0.0,0.0,95.0,0,0,
356,0.25,10.0,89,0.14433333333333334,600.0,0.0,0.0,125.0,0,0,
357,0.25,15.0,89,0.15566666666666668,600.0,0.0,0.0,187.0,0,0,
358,0.25,20.0,89,0.12866666666666668,600.0,0.0,0.0,103.0,0,0,
359,0.25,25.0,89,0.128,600.0,0.0,0.0,97.0,0,0,
360,0.25,10.0,90,0.11933333333333332,600.0,0.0,0.0,99.0,0,0,
361,0.25,15.0,90,0.11533333333333334,600.0,0.0,0.0,88.0,0,0,
362,0.25,20.0,90,0.11566666666666668,600.0,0.0,0.0,92.0,0,0,
363,0.25,25.0,90,0.115,600.0,0.0,0.0,89.0,0,0,
364,0.25,10.0,91,0.14433333333333334,600.0,0.0,0.0,209.0,0,0,
365,0.25,15.0,91,0.12866666666666668,600.0,0.0,0.0,151.0,0,0,
366,0.25,20.0,91,0.11066666666666668,600.0,0.0,0.0,111.0,0,0,
367,0.25,25.0,91,0.11033333333333334,600.0,0.0,0.0,108.0,0,0,
368,0.25,10.0,92,0.10933333333333335,600.0,0.0,0.0,123.0,0,0,
369,0.25,15.0,92,0.07966666666666668,600.0,0.0,0.0,78.0,0,0,
370,0.25,20.0,92,0.08633333333333335,600.0,0.0,0.0,87.0,0,0,
371,0.25,25.0,92,0.07800000000000001,600.0,0.0,0.0,75.0,0,0,
372,0.25,10.0,93,0.18866666666666668,600.0,0.0,0.0,179.0,0,0,
373,0.25,15.0,93,0.16599999999999998,600.0,0.0,0.0,136.0,0,0,
374,0.25,20.0,93,0.16833333333333333,600.0,0.0,0.0,127.0,0,0,
375,0.25,25.0,93,0.16666666666666666,600.0,0.0,0.0,125.0,0,0,
376,0.25,10.0,94,0.12933333333333336,600.0,0.0,0.0,148.0,0,0,
377,0.25,15.0,94,0.13066666666666668,600.0,0.0,0.0,173.0,0,0,
378,0.25,20.0,94,0.10966666666666666,600.0,0.0,0.0,117.0,0,0,
379,0.25,25.0,94,0.13866666666666666,600.0,0.0,0.0,177.0,0,0,
380,0.25,10.0,95,0.11233333333333334,600.0,0.0,0.0,114.0,0,0,
381,0.25,15.0,95,0.096,600.0,0.0,0.0,101.0,0,0,
382,0.25,20.0,95,0.11133333333333333,600.0,0.0,0.0,144.0,0,0,
383,0.25,25.0,95,0.13833333333333334,600.0,0.0,0.0,231.0,0,0,
384,0.25,10.0,96,0.11633333333333333,600.0,0.0,0.0,110.0,0,0,
385,0.25,15.0,96,0.13866666666666666,600.0,0.0,0.0,146.0,0,0,
386,0.25,20.0,96,0.12733333333333335,600.0,0.0,0.0,115.0,0,0,
387,0.25,25.0,96,0.15233333333333335,600.0,0.0,0.0,199.0,0,0,
388,0.25,10.0,97,0.07966666666666666,600.0,0.0,0.0,87.0,0,0,
389,0.25,15.0,97,0.078,600.0,0.0,0.0,83.0,0,0,
390,0.25,20.0,97,0.07866666666666668,600.0,0.0,0.0,85.0,0,0,
391,0.25,25.0,97,0.07733333333333334,600.0,0.0,0.0,83.0,0,0,
392,0.25,10.0,98,0.08033333333333334,600.0,0.0,0.0,119.0,0,0,
393,0.25,15.0,98,0.08966666666666666,600.0,0.0,0.0,153.0,0,0,
394,0.25,20.0,98,0.076,600.0,0.0,0.0,116.0,0,0,
395,0.25,25.0,98,0.08600000000000001,600.0,0.0,0.0,143.0,0,0,
396,0.25,10.0,99,0.114,600.0,0.0,0.0,88.0,0,0,
397,0.25,15.0,99,0.11666666666666667,600.0,0.0,0.0,114.0,0,0,
398,0.25,20.0,99,0.11266666666666665,600.0,0.0,0.0,89.0,0,0,
399,0.25,25.0,99,0.13166666666666665,600.0,0.0,0.0,104.0,0,0,
400,0.5,10.0,0,0.20616666666666666,600.0,0.0,0.0,194.0,0,0,
401,0.5,15.0,0,0.16066666666666668,600.0,0.0,0.0,185.0,0,0,
402,0.5,20.0,0,0.16483333333333333,600.0,0.0,0.0,182.0,0,0,
403,0.5,25.0,0,0.1615,600.0,0.0,0.0,174.0,0,0,
404,0.5,10.0,1,0.13166666666666665,600.0,0.0,0.0,142.0,0,0,
405,0.5,15.0,1,0.11016666666666666,600.0,0.0,0.0,110.0,0,0,
406,0.5,20.0,1,0.12016666666666669,600.0,0.0,0.0,114.0,0,0,
407,0.5,25.0,1,0.1095,600.0,0.0,0.0,107.0,0,0,
408,0.5,10.0,2,0.20833333333333334,600.0,0.0,0.0,381.0,0,0,
409,0.5,15.0,2,0.158,600.0,0.0,0.0,219.0,0,0,
410,0.5,20.0,2,0.10516666666666667,600.0,0.0,0.0,130.0,0,0,
411,0.5,25.0,2,0.10283333333333333,600.0,0.0,0.0,121.0,0,0,
412,0.5,10.0,3,0.18016666666666667,600.0,0.0,0.0,186.0,0,0,
413,0.5,15.0,3,0.15016666666666667,600.0,0.0,0.0,158.0,0,0,
414,0.5,20.0,3,0.19066666666666668,600.0,0.0,0.0,266.0,0,0,
415,0.5,25.0,3,0.173,600.0,0.0,0.0,264.0,0,0,
416,0.5,10.0,4,0.285,600.0,0.0,0.0,315.0,0,0,
417,0.5,15.0,4,0.23583333333333334,600.0,0.0,0.0,196.0,0,0,
418,0.5,20.0,4,0.2475,600.0,0.0,0.0,213.0,0,0,
419,0.5,25.0,4,0.24383333333333335,600.0,0.0,0.0,226.0,0,0,
420,0.5,10.0,5,0.15283333333333335,600.0,0.0,0.0,183.0,0,0,
421,0.5,15.0,5,0.14450000000000002,600.0,0.0,0.0,185.0,0,0,
422,0.5,20.0,5,0.18016666666666667,600.0,0.0,0.0,308.0,0,0,
423,0.5,25.0,5,0.10483333333333333,600.0,0.0,0.0,155.0,0,0,
424,0.5,10.0,6,0.2343333333333333,600.0,0.0,0.0,194.0,0,0,
425,0.5,15.0,6,0.19733333333333333,600.0,0.0,0.0,244.0,0,0,
426,0.5,20.0,6,0.1905,600.0,0.0,0.0,176.0,0,0,
427,0.5,25.0,6,0.3215,600.0,0.0,0.0,490.0,0,0,
428,0.5,10.0,7,0.17183333333333334,600.0,0.0,0.0,196.0,0,0,
429,0.5,15.0,7,0.16833333333333333,600.0,0.0,0.0,189.0,0,0,
430,0.5,20.0,7,0.15633333333333332,600.0,0.0,0.0,162.0,0,0,
431,0.5,25.0,7,0.164,600.0,0.0,0.0,202.0,0,0,
432,0.5,10.0,8,0.108,600.0,0.0,0.0,129.0,0,0,
433,0.5,15.0,8,0.15216666666666667,600.0,0.0,0.0,144.0,0,0,
434,0.5,20.0,8,0.16583333333333333,600.0,0.0,0.0,142.0,0,0,
435,0.5,25.0,8,0.224,600.0,0.0,0.0,303.0,0,0,
436,0.5,10.0,9,0.13933333333333334,600.0,0.0,0.0,108.0,0,0,
437,0.5,15.0,9,0.15133333333333332,600.0,0.0,0.0,137.0,0,0,
438,0.5,20.0,9,0.1605,600.0,0.0,0.0,138.0,0,0,
439,0.5,25.0,9,0.2683333333333333,600.0,0.0,0.0,410.0,0,0,
440,0.5,10.0,10,0.21133333333333332,600.0,0.0,0.0,222.0,0,0,
441,0.5,15.0,10,0.2306666666666667,600.0,0.0,0.0,243.0,0,0,
442,0.5,20.0,10,0.24283333333333332,600.0,0.0,0.0,260.0,0,0,
443,0.5,25.0,10,0.21949999999999997,600.0,0.0,0.0,318.0,0,0,
444,0.5,10.0,11,0.21433333333333332,600.0,0.0,0.0,290.0,0,0,
445,0.5,15.0,11,0.14833333333333334,600.0,0.0,0.0,252.0,0,0,
446,0.5,20.0,11,0.17033333333333334,600.0,0.0,0.0,242.0,0,0,
447,0.5,25.0,11,0.18783333333333332,600.0,0.0,0.0,259.0,0,0,
448,0.5,10.0,12,0.17616666666666667,600.0,0.0,0.0,256.0,0,0,
449,0.5,15.0,12,0.2776666666666667,600.0,0.0,0.0,294.0,0,0,
450,0.5,20.0,12,0.15583333333333332,600.0,0.0,0.0,172.0,0,0,
451,0.5,25.0,12,0.19316666666666668,600.0,0.0,0.0,293.0,0,0,
452,0.5,10.0,13,0.19316666666666668,600.0,0.0,0.0,141.0,0,0,
453,0.5,15.0,13,0.30683333333333335,600.0,0.0,0.0,387.0,0,0,
454,0.5,20.0,13,0.14600000000000002,600.0,0.0,0.0,125.0,0,0,
455,0.5,25.0,13,0.18433333333333335,600.0,0.0,0.0,209.0,0,0,
456,0.5,10.0,14,0.15016666666666667,600.0,0.0,0.0,111.0,0,0,
457,0.5,15.0,14,0.1495,600.0,0.0,0.0,105.0,0,0,
458,0.5,20.0,14,0.15866666666666668,600.0,0.0,0.0,113.0,0,0,
459,0.5,25.0,14,0.3025,600.0,0.0,0.0,368.0,0,0,
460,0.5,10.0,15,0.14666666666666667,600.0,0.0,0.0,106.0,0,0,
461,0.5,15.0,15,0.17383333333333334,600.0,0.0,0.0,254.0,0,0,
462,0.5,20.0,15,0.16799999999999998,600.0,0.0,0.0,200.0,0,0,
463,0.5,25.0,15,0.18983333333333335,600.0,0.0,0.0,227.0,0,0,
464,0.5,10.0,16,0.16466666666666666,600.0,0.0,0.0,264.0,0,0,
465,0.5,15.0,16,0.12883333333333333,600.0,0.0,0.0,146.0,0,0,
466,0.5,20.0,16,0.13849999999999998,600.0,0.0,0.0,182.0,0,0,
467,0.5,25.0,16,0.129,600.0,0.0,0.0,184.0,0,0,
468,0.5,10.0,17,0.15266666666666664,600.0,0.0,0.0,110.0,0,0,
469,0.5,15.0,17,0.184,600.0,0.0,0.0,243.0,0,0,
470,0.5,20.0,17,0.22016666666666665,600.0,0.0,0.0,270.0,0,0,
471,0.5,25.0,17,0.1706666666666667,600.0,0.0,0.0,178.0,0,0,
472,0.5,10.0,18,0.16866666666666666,600.0,0.0,0.0,178.0,0,0,
473,0.5,15.0,18,0.17099999999999999,600.0,0.0,0.0,153.0,0,0,
474,0.5,20.0,18,0.191,600.0,0.0,0.0,255.0,0,0,
475,0.5,25.0,18,0.171,600.0,0.0,0.0,210.0,0,0,
476,0.5,10.0,19,0.2031666666666667,600.0,0.0,0.0,244.0,0,0,
477,0.5,15.0,19,0.182,600.0,0.0,0.0,273.0,0,0,
478,0.5,20.0,19,0.20816666666666667,600.0,0.0,0.0,211.0,0,0,
479,0.5,25.0,19,0.22633333333333336,600.0,0.0,0.0,426.0,0,0,
480,0.5,10.0,20,0.13783333333333334,600.0,0.0,0.0,187.0,0,0,
481,0.5,15.0,20,0.16933333333333334,600.0,0.0,0.0,220.0,0,0,
482,0.5,20.0,20,0.17533333333333334,600.0,0.0,0.0,182.0,0,0,
483,0.5,25.0,20,0.14166666666666666,600.0,0.0,0.0,200.0,0,0,
484,0.5,10.0,21,0.17533333333333334,600.0,0.0,0.0,151.0,0,0,
485,0.5,15.0,21,0.18566666666666667,600.0,0.0,0.0,218.0,0,0,
486,0.5,20.0,21,0.2396666666666667,600.0,0.0,0.0,227.0,0,0,
487,0.5,25.0,21,0.23016666666666666,600.0,0.0,0.0,212.0,0,0,
488,0.5,10.0,22,0.1565,600.0,0.0,0.0,190.0,0,0,
489,0.5,15.0,22,0.16333333333333333,600.0,0.0,0.0,213.0,0,0,
490,0.5,20.0,22,0.12166666666666667,600.0,0.0,0.0,195.0,0,0,
491,0.5,25.0,22,0.1185,600.0,0.0,0.0,145.0,0,0,
492,0.5,10.0,23,0.12333333333333334,600.0,0.0,0.0,103.0,0,0,
493,0.5,15.0,23,0.114,600.0,0.0,0.0,110.0,0,0,
494,0.5,20.0,23,0.11016666666666666,600.0,0.0,0.0,104.0,0,0,
495,0.5,25.0,23,0.11016666666666666,600.0,0.0,0.0,101.0,0,0,
496,0.5,10.0,24,0.14933333333333332,600.0,0.0,0.0,112.0,0,0,
497,0.5,15.0,24,0.161,600.0,0.0,0.0,179.0,0,0,
498,0.5,20.0,24,0.14166666666666666,600.0,0.0,0.0,112.0,0,0,
499,0.5,25.0,24,0.14583333333333334,600.0,0.0,0.0,123.0,0,0,
500,0.5,10.0,25,0.07816666666666666,600.0,0.0,0.0,120.0,0,0,
501,0.5,15.0,25,0.10816666666666667,600.0,0.0,0.0,137.0,0,0,
502,0.5,20.0,25,0.18766666666666668,600.0,0.0,0.0,348.0,0,0,
503,0.5,25.0,25,0.08483333333333333,600.0,0.0,0.0,120.0,0,0,
504,0.5,10.0,26,0.253,600.0,0.0,0.0,373.0,0,0,
505,0.5,15.0,26,0.16833333333333333,600.0,0.0,0.0,182.0,0,0,
506,0.5,20.0,26,0.1315,600.0,0.0,0.0,105.0,0,0,
507,0.5,25.0,26,0.12483333333333334,600.0,0.0,0.0,107.0,0,0,
508,0.5,10.0,27,0.15033333333333335,600.0,0.0,0.0,155.0,0,0,
509,0.5,15.0,27,0.12766666666666665,600.0,0.0,0.0,161.0,0,0,
510,0.5,20.0,27,0.11066666666666668,600.0,0.0,0.0,140.0,0,0,
511,0.5,25.0,27,0.1505,600.0,0.0,0.0,202.0,0,0,
512,0.5,10.0,28,0.16133333333333333,600.0,0.0,0.0,143.0,0,0,
513,0.5,15.0,28,0.12983333333333336,600.0,0.0,0.0,110.0,0,0,
514,0.5,20.0,28,0.22666666666666666,600.0,1.0,0.1,141.0,0,0,
515,0.5,25.0,28,0.19666666666666666,600.0,0.0,0.0,265.0,0,0,
516,0.5,10.0,29,0.09516666666666666,600.0,0.0,0.0,97.0,0,0,
517,0.5,15.0,29,0.10216666666666666,600.0,0.0,0.0,153.0,0,0,
518,0.5,20.0,29,0.14133333333333334,600.0,0.0,0.0,285.0,0,0,
519,0.5,25.0,29,0.15366666666666667,600.0,0.0,0.0,293.0,0,0,
520,0.5,10.0,30,0.16633333333333333,600.0,0.0,0.0,219.0,0,0,
521,0.5,15.0,30,0.12233333333333335,600.0,0.0,0.0,156.0,0,0,
522,0.5,20.0,30,0.09416666666666666,600.0,0.0,0.0,93.0,0,0,
523,0.5,25.0,30,0.09383333333333334,600.0,0.0,0.0,93.0,0,0,
524,0.5,10.0,31,0.2786666666666667,600.0,0.0,0.0,380.0,0,0,
525,0.5,15.0,31,0.21216666666666667,600.0,0.0,0.0,228.0,0,0,
526,0.5,20.0,31,0.18983333333333335,600.0,0.0,0.0,193.0,0,0,
527,0.5,25.0,31,0.158,600.0,0.0,0.0,135.0,0,0,
528,0.5,10.0,32,0.13316666666666668,600.0,0.0,0.0,126.0,0,0,
529,0.5,15.0,32,0.1635,600.0,0.0,0.0,185.0,0,0,
530,0.5,20.0,32,0.15983333333333336,600.0,0.0,0.0,172.0,0,0,
531,0.5,25.0,32,0.14516666666666667,600.0,0.0,0.0,164.0,0,0,
532,0.5,10.0,33,0.16433333333333336,600.0,0.0,0.0,154.0,0,0,
533,0.5,15.0,33,0.1475,600.0,0.0,0.0,181.0,0,0,
534,0.5,20.0,33,0.16783333333333333,600.0,0.0,0.0,203.0,0,0,
535,0.5,25.0,33,0.14816666666666667,600.0,0.0,0.0,160.0,0,0,
536,0.5,10.0,34,0.1895,600.0,0.0,0.0,281.0,0,0,
537,0.5,15.0,34,0.23099999999999998,600.0,0.0,0.0,304.0,0,0,
538,0.5,20.0,34,0.1706666666666667,600.0,0.0,0.0,238.0,0,0,
539,0.5,25.0,34,0.17783333333333334,600.0,0.0,0.0,231.0,0,0,
540,0.5,10.0,35,0.22583333333333333,600.0,0.0,0.0,330.0,0,0,
541,0.5,15.0,35,0.139,600.0,0.0,0.0,160.0,0,0,
542,0.5,20.0,35,0.32166666666666666,600.0,1.0,0.1,552.0,0,0,
543,0.5,25.0,35,0.26383333333333336,600.0,0.0,0.0,300.0,0,0,
544,0.5,10.0,36,0.16133333333333333,600.0,0.0,0.0,185.0,0,0,
545,0.5,15.0,36,0.14216666666666666,600.0,0.0,0.0,182.0,0,0,
546,0.5,20.0,36,0.163,600.0,0.0,0.0,175.0,0,0,
547,0.5,25.0,36,0.13733333333333334,600.0,0.0,0.0,181.0,0,0,
548,0.5,10.0,37,0.12066666666666667,600.0,0.0,0.0,169.0,0,0,
549,0.5,15.0,37,0.1555,600.0,0.0,0.0,189.0,0,0,
550,0.5,20.0,37,0.14083333333333334,600.0,0.0,0.0,154.0,0,0,
551,0.5,25.0,37,0.1475,600.0,0.0,0.0,137.0,0,0,
552,0.5,10.0,38,0.20450000000000002,600.0,0.0,0.0,218.0,0,0,
553,0.5,15.0,38,0.16066666666666668,600.0,0.0,0.0,126.0,0,0,
554,0.5,20.0,38,0.176,600.0,0.0,0.0,152.0,0,0,
555,0.5,25.0,38,0.1905,600.0,0.0,0.0,145.0,0,0,
556,0.5,10.0,39,0.12466666666666666,600.0,0.0,0.0,120.0,0,0,
557,0.5,15.0,39,0.1105,600.0,0.0,0.0,130.0,0,0,
558,0.5,20.0,39,0.13716666666666666,600.0,0.0,0.0,213.0,0,0,
559,0.5,25.0,39,0.10666666666666667,600.0,0.0,0.0,127.0,0,0,
560,0.5,10.0,40,0.17666666666666667,600.0,0.0,0.0,153.0,0,0,
561,0.5,15.0,40,0.258,600.0,0.0,0.0,275.0,0,0,
562,0.5,20.0,40,0.24233333333333335,600.0,0.0,0.0,238.0,0,0,
563,0.5,25.0,40,0.25516666666666665,600.0,0.0,0.0,276.0,0,0,
564,0.5,10.0,41,0.3085,600.0,0.0,0.0,304.0,0,0,
565,0.5,15.0,41,0.16083333333333333,600.0,0.0,0.0,157.0,0,0,
566,0.5,20.0,41,0.18066666666666667,600.0,0.0,0.0,222.0,0,0,
567,0.5,25.0,41,0.1545,600.0,0.0,0.0,137.0,0,0,
568,0.5,10.0,42,0.17933333333333332,600.0,0.0,0.0,216.0,0,0,
569,0.5,15.0,42,0.22300000000000003,600.0,0.0,0.0,261.0,0,0,
570,0.5,20.0,42,0.13116666666666668,600.0,0.0,0.0,145.0,0,0,
571,0.5,25.0,42,0.12416666666666666,600.0,0.0,0.0,112.0,0,0,
572,0.5,10.0,43,0.13383333333333333,600.0,0.0,0.0,112.0,0,0,
573,0.5,15.0,43,0.16133333333333333,600.0,0.0,0.0,241.0,0,0,
574,0.5,20.0,43,0.26766666666666666,600.0,1.0,0.1,570.0,0,0,
575,0.5,25.0,43,0.11933333333333335,600.0,0.0,0.0,119.0,0,0,
576,0.5,10.0,44,0.1185,600.0,0.0,0.0,174.0,0,0,
577,0.5,15.0,44,0.0995,600.0,0.0,0.0,153.0,0,0,
578,0.5,20.0,44,0.11466666666666667,600.0,0.0,0.0,116.0,0,0,
579,0.5,25.0,44,0.11666666666666667,600.0,0.0,0.0,184.0,0,0,
580,0.5,10.0,45,0.20966666666666667,600.0,0.0,0.0,196.0,0,0,
581,0.5,15.0,45,0.19133333333333333,600.0,0.0,0.0,192.0,0,0,
582,0.5,20.0,45,0.21183333333333335,600.0,0.0,0.0,184.0,0,0,
583,0.5,25.0,45,0.21266666666666667,600.0,0.0,0.0,310.0,0,0,
584,0.5,10.0,46,0.20733333333333334,600.0,0.0,0.0,212.0,0,0,
585,0.5,15.0,46,0.165,600.0,0.0,0.0,123.0,0,0,
586,0.5,20.0,46,0.2275,600.0,0.0,0.0,295.0,0,0,
587,0.5,25.0,46,0.16433333333333333,600.0,0.0,0.0,129.0,0,0,
588,0.5,10.0,47,0.1825,600.0,0.0,0.0,188.0,0,0,
589,0.5,15.0,47,0.16633333333333333,600.0,0.0,0.0,161.0,0,0,
590,0.5,20.0,47,0.17133333333333334,600.0,0.0,0.0,229.0,0,0,
591,0.5,25.0,47,0.18733333333333335,600.0,0.0,0.0,191.0,0,0,
592,0.5,10.0,48,0.1425,600.0,0.0,0.0,92.0,0,0,
593,0.5,15.0,48,0.15383333333333332,600.0,0.0,0.0,132.0,0,0,
594,0.5,20.0,48,0.14333333333333334,600.0,0.0,0.0,108.0,0,0,
595,0.5,25.0,48,0.12733333333333335,600.0,0.0,0.0,94.0,0,0,
596,0.5,10.0,49,0.16783333333333333,600.0,0.0,0.0,167.0,0,0,
597,0.5,15.0,49,0.15383333333333332,600.0,0.0,0.0,167.0,0,0,
598,0.5,20.0,49,0.13733333333333334,600.0,0.0,0.0,119.0,0,0,
599,0.5,25.0,49,0.13283333333333333,600.0,0.0,0.0,107.0,0,0,
600,0.5,10.0,50,0.09433333333333334,600.0,0.0,0.0,111.0,0,0,
601,0.5,15.0,50,0.10966666666666666,600.0,0.0,0.0,118.0,0,0,
602,0.5,20.0,50,0.15583333333333332,600.0,0.0,0.0,252.0,0,0,
603,0.5,25.0,50,0.1365,600.0,0.0,0.0,200.0,0,0,
604,0.5,10.0,51,0.23,600.0,0.0,0.0,309.0,0,0,
605,0.5,15.0,51,0.1985,600.0,0.0,0.0,174.0,0,0,
606,0.5,20.0,51,0.16716666666666666,600.0,0.0,0.0,161.0,0,0,
607,0.5,25.0,51,0.16133333333333333,600.0,0.0,0.0,164.0,0,0,
608,0.5,10.0,52,0.20633333333333334,600.0,0.0,0.0,190.0,0,0,
609,0.5,15.0,52,0.11033333333333334,600.0,0.0,0.0,84.0,0,0,
610,0.5,20.0,52,0.10916666666666666,600.0,0.0,0.0,82.0,0,0,
611,0.5,25.0,52,0.24333333333333335,600.0,0.0,0.0,325.0,0,0,
612,0.5,10.0,53,0.15816666666666668,600.0,0.0,0.0,170.0,0,0,
613,0.5,15.0,53,0.19033333333333333,600.0,0.0,0.0,215.0,0,0,
614,0.5,20.0,53,0.1575,600.0,0.0,0.0,193.0,0,0,
615,0.5,25.0,53,0.36583333333333334,600.0,2.0,0.2,,0,0,
616,0.5,10.0,54,0.14866666666666667,600.0,0.0,0.0,222.0,0,0,
617,0.5,15.0,54,0.10483333333333333,600.0,0.0,0.0,121.0,0,0,
618,0.5,20.0,54,0.114,600.0,0.0,0.0,173.0,0,0,
619,0.5,25.0,54,0.14383333333333334,600.0,0.0,0.0,257.0,0,0,
620,0.5,10.0,55,0.15916666666666668,600.0,0.0,0.0,171.0,0,0,
621,0.5,15.0,55,0.14116666666666666,600.0,0.0,0.0,187.0,0,0,
622,0.5,20.0,55,0.14816666666666667,600.0,0.0,0.0,217.0,0,0,
623,0.5,25.0,55,0.11316666666666668,600.0,0.0,0.0,111.0,0,0,
624,0.5,10.0,56,0.29433333333333334,600.0,0.0,0.0,365.0,0,0,
625,0.5,15.0,56,0.20916666666666667,600.0,0.0,0.0,173.0,0,0,
626,0.5,20.0,56,0.182,600.0,0.0,0.0,154.0,0,0,
627,0.5,25.0,56,0.274,600.0,0.0,0.0,447.0,0,0,
628,0.5,10.0,57,0.12166666666666667,600.0,0.0,0.0,111.0,0,0,
629,0.5,15.0,57,0.1715,600.0,0.0,0.0,213.0,0,0,
630,0.5,20.0,57,0.12933333333333333,600.0,0.0,0.0,128.0,0,0,
631,0.5,25.0,57,0.194,600.0,0.0,0.0,291.0,0,0,
632,0.5,10.0,58,0.12183333333333332,600.0,0.0,0.0,159.0,0,0,
633,0.5,15.0,58,0.12416666666666666,600.0,0.0,0.0,169.0,0,0,
634,0.5,20.0,58,0.10933333333333332,600.0,0.0,0.0,115.0,0,0,
635,0.5,25.0,58,0.2175,600.0,0.0,0.0,387.0,0,0,
636,0.5,10.0,59,0.07033333333333334,600.0,0.0,0.0,117.0,0,0,
637,0.5,15.0,59,0.0655,600.0,0.0,0.0,91.0,0,0,
638,0.5,20.0,59,0.0645,600.0,0.0,0.0,87.0,0,0,
639,0.5,25.0,59,0.09833333333333333,600.0,0.0,0.0,163.0,0,0,
640,0.5,10.0,60,0.13133333333333333,600.0,0.0,0.0,170.0,0,0,
641,0.5,15.0,60,0.1275,600.0,0.0,0.0,156.0,0,0,
642,0.5,20.0,60,0.11966666666666666,600.0,0.0,0.0,126.0,0,0,
643,0.5,25.0,60,0.127,600.0,0.0,0.0,139.0,0,0,
644,0.5,10.0,61,0.17650000000000002,600.0,0.0,0.0,190.0,0,0,
645,0.5,15.0,61,0.15766666666666665,600.0,0.0,0.0,184.0,0,0,
646,0.5,20.0,61,0.22950000000000004,600.0,0.0,0.0,266.0,0,0,
647,0.5,25.0,61,0.21933333333333332,600.0,0.0,0.0,226.0,0,0,
648,0.5,10.0,62,0.22033333333333333,600.0,0.0,0.0,196.0,0,0,
649,0.5,15.0,62,0.2225,600.0,0.0,0.0,272.0,0,0,
650,0.5,20.0,62,0.21699999999999997,600.0,0.0,0.0,194.0,0,0,
651,0.5,25.0,62,0.254,600.0,0.0,0.0,405.0,0,0,
652,0.5,10.0,63,0.23700000000000002,600.0,0.0,0.0,237.0,0,0,
653,0.5,15.0,63,0.13583333333333333,600.0,0.0,0.0,108.0,0,0,
654,0.5,20.0,63,0.10083333333333333,600.0,0.0,0.0,92.0,0,0,
655,0.5,25.0,63,0.17450000000000002,600.0,0.0,0.0,267.0,0,0,
656,0.5,10.0,64,0.17316666666666666,600.0,0.0,0.0,194.0,0,0,
657,0.5,15.0,64,0.3428333333333333,600.0,0.0,0.0,409.0,0,0,
658,0.5,20.0,64,0.17933333333333332,600.0,0.0,0.0,162.0,0,0,
659,0.5,25.0,64,0.31333333333333335,600.0,0.0,0.0,477.0,0,0,
660,0.5,10.0,65,0.17116666666666666,600.0,0.0,0.0,249.0,0,0,
