RunId,point_sensing_radius,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
36,10.0,9,0.5206666666666666,600.0,11.0,0.3666666666666666,345.0,0,0,
37,15.0,9,0.4235555555555555,600.0,10.0,0.3333333333333333,125.0,0,0,
38,20.0,9,0.4277222222222222,600.0,10.0,0.3333333333333333,143.0,0,0,
39,25.0,9,0.42894444444444446,600.0,10.0,0.3333333333333333,140.0,0,0,
40,10.0,10,0.48083333333333333,600.0,10.0,0.3333333333333333,322.0,0,0,
41,15.0,10,0.522888888888889,600.0,12.0,0.4,254.0,0,0,
42,20.0,10,0.5513333333333333,600.0,10.0,0.3333333333333333,446.0,0,0,
43,25.0,10,0.5487777777777777,600.0,12.0,0.4,538.0,0,0,
44,10.0,11,0.3906666666666666,600.0,10.0,0.3333333333333333,107.0,0,0,
45,15.0,11,0.38077777777777777,600.0,10.0,0.3333333333333333,121.0,0,0,
46,20.0,11,0.39755555555555555,600.0,10.0,0.3333333333333333,107.0,0,0,
47,25.0,11,0.3956666666666666,600.0,10.0,0.3333333333333333,107.0,0,0,
48,10.0,12,0.43177777777777776,600.0,10.0,0.3333333333333333,243.0,0,0,
49,15.0,12,0.44161111111111107,600.0,10.0,0.3333333333333333,158.0,0,0,
50,20.0,12,0.4176111111111111,600.0,10.0,0.3333333333333333,128.0,0,0,
51,25.0,12,0.4417222222222222,600.0,10.0,0.3333333333333333,165.0,0,0,
52,10.0,13,0.44944444444444437,600.0,10.0,0.3333333333333333,168.0,0,0,
53,15.0,13,0.43822222222222224,600.0,10.0,0.3333333333333333,136.0,0,0,
54,20.0,13,0.4273333333333333,600.0,10.0,0.3333333333333333,126.0,0,0,
55,25.0,13,0.4398333333333333,600.0,10.0,0.3333333333333333,149.0,0,0,
56,10.0,14,0.49933333333333335,600.0,12.0,0.4,243.0,0,0,
57,15.0,14,0.44022222222222224,600.0,10.0,0.3333333333333333,115.0,0,0,
58,20.0,14,0.4376666666666666,600.0,10.0,0.3333333333333333,121.0,0,0,
59,25.0,14,0.43427777777777776,600.0,10.0,0.3333333333333333,110.0,0,0,
60,10.0,15,0.4649444444444444,600.0,10.0,0.3333333333333333,245.0,0,0,
61,15.0,15,0.4626111111111111,600.0,10.0,0.3333333333333333,214.0,0,0,
62,20.0,15,0.4229444444444444,600.0,10.0,0.3333333333333333,121.0,0,0,
63,25.0,15,0.43316666666666664,600.0,10.0,0.3333333333333333,209.0,0,0,
64,10.0,16,0.43127777777777776,600.0,10.0,0.3333333333333333,211.0,0,0,
65,15.0,16,0.39844444444444443,600.0,10.0,0.3333333333333333,121.0,0,0,
66,20.0,16,0.4349444444444444,600.0,10.0,0.3333333333333333,209.0,0,0,
67,25.0,16,0.42338888888888887,600.0,10.0,0.3333333333333333,193.0,0,0,
68,10.0,17,0.46377777777777773,600.0,10.0,0.3333333333333333,195.0,0,0,
69,15.0,17,0.47061111111111115,600.0,11.0,0.3666666666666666,111.0,0,0,
70,20.0,17,0.46377777777777773,600.0,10.0,0.3333333333333333,191.0,0,0,
71,25.0,17,0.4576666666666666,600.0,10.0,0.3333333333333333,229.0,0,0,
72,10.0,18,0.4800555555555555,600.0,10.0,0.3333333333333333,455.0,0,0,
73,15.0,18,0.43583333333333335,600.0,10.0,0.3333333333333333,195.0,0,0,
74,20.0,18,0.4445,600.0,10.0,0.3333333333333333,227.0,0,0,
75,25.0,18,0.4642777777777778,600.0,10.0,0.3333333333333333,282.0,0,0,
76,10.0,19,0.4420555555555556,600.0,10.0,0.3333333333333333,73.0,0,0,
77,15.0,19,0.41777777777777775,600.0,10.0,0.3333333333333333,70.0,0,0,
78,20.0,19,0.3762222222222222,600.0,9.0,0.3,68.0,0,0,
79,25.0,19,0.4154444444444444,600.0,10.0,0.3333333333333333,81.0,0,0,
80,10.0,20,0.44655555555555554,600.0,10.0,0.3333333333333333,211.0,0,0,
81,15.0,20,0.43927777777777777,600.0,11.0,0.3666666666666666,170.0,0,0,
82,20.0,20,0.4482777777777777,600.0,10.0,0.3333333333333333,206.0,0,0,
83,25.0,20,0.42138888888888887,600.0,10.0,0.3333333333333333,160.0,0,0,
84,10.0,21,0.5097777777777777,600.0,10.0,0.3333333333333333,343.0,0,0,
85,15.0,21,0.4796111111111111,600.0,11.0,0.3666666666666666,183.0,0,0,
86,20.0,21,0.5231111111111111,600.0,11.0,0.3666666666666666,341.0,0,0,
87,25.0,21,0.4903888888888888,600.0,10.0,0.3333333333333333,225.0,0,0,
88,10.0,22,0.44149999999999995,600.0,9.0,0.3,292.0,0,0,
89,15.0,22,0.3712222222222222,600.0,9.0,0.3,79.0,0,0,
90,20.0,22,0.34983333333333333,600.0,9.0,0.3,77.0,0,0,
91,25.0,22,0.3592222222222222,600.0,9.0,0.3,59.0,0,0,
92,10.0,23,0.35288888888888886,600.0,8.0,0.2666666666666666,88.0,0,0,
93,15.0,23,0.4148888888888889,600.0,10.0,0.3333333333333333,90.0,0,0,
94,20.0,23,0.38138888888888883,600.0,9.0,0.3,90.0,0,0,
95,25.0,23,0.4126666666666667,600.0,10.0,0.3333333333333333,112.0,0,0,
96,10.0,24,0.4057222222222222,600.0,8.0,0.2666666666666666,143.0,0,0,
97,15.0,24,0.3514444444444444,600.0,7.0,0.2333333333333333,110.0,0,0,
98,20.0,24,0.37905555555555553,600.0,8.0,0.2666666666666666,105.0,0,0,
99,25.0,24,0.3321111111111111,600.0,6.0,0.2,98.0,0,0,
100,10.0,25,0.44372222222222213,600.0,11.0,0.3666666666666666,192.0,0,0,
101,15.0,25,0.4190555555555555,600.0,10.0,0.3333333333333333,147.0,0,0,
102,20.0,25,0.4495555555555555,600.0,11.0,0.3666666666666666,155.0,0,0,
103,25.0,25,0.45183333333333336,600.0,10.0,0.3333333333333333,134.0,0,0,
104,10.0,26,0.44461111111111107,600.0,10.0,0.3333333333333333,216.0,0,0,
105,15.0,26,0.419,600.0,10.0,0.3333333333333333,120.0,0,0,
106,20.0,26,0.38738888888888884,600.0,8.0,0.2666666666666666,172.0,0,0,
107,25.0,26,0.3944999999999999,600.0,8.0,0.2666666666666666,165.0,0,0,
108,10.0,27,0.4062777777777778,600.0,10.0,0.3333333333333333,57.0,0,0,
109,15.0,27,0.40144444444444444,600.0,10.0,0.3333333333333333,98.0,0,0,
110,20.0,27,0.3927777777777778,600.0,10.0,0.3333333333333333,97.0,0,0,
111,25.0,27,0.3853333333333333,600.0,10.0,0.3333333333333333,52.0,0,0,
112,10.0,28,0.3645555555555555,600.0,7.0,0.2333333333333333,167.0,0,0,
113,15.0,28,0.35727777777777775,600.0,7.0,0.2333333333333333,159.0,0,0,
114,20.0,28,0.3775,600.0,7.0,0.2333333333333333,188.0,0,0,
115,25.0,28,0.4905555555555555,600.0,10.0,0.3333333333333333,296.0,0,0,
116,10.0,29,0.4156111111111111,600.0,10.0,0.3333333333333333,150.0,0,0,
117,15.0,29,0.4567777777777778,600.0,10.0,0.3333333333333333,299.0,0,0,
118,20.0,29,0.40349999999999997,600.0,10.0,0.3333333333333333,163.0,0,0,
119,25.0,29,0.4525,600.0,10.0,0.3333333333333333,273.0,0,0,
120,10.0,30,0.3957222222222222,600.0,10.0,0.3333333333333333,92.0,0,0,
121,15.0,30,0.3883888888888889,600.0,10.0,0.3333333333333333,76.0,0,0,
122,20.0,30,0.3838333333333333,600.0,10.0,0.3333333333333333,90.0,0,0,
